date,sleep_hours
2017-05-21,7.0
2017-05-22,5.833333333333333
2017-05-23,5.916666666666667
2017-05-24,7.3
2017-05-25,5.016666666666667
2017-05-26,5.566666666666666
2017-05-27,7.483333333333333
2017-05-28,7.483333333333333
2017-05-29,6.016666666666667
2017-05-30,6.133333333333334
2017-05-31,5.95
2017-06-01,7.3
2017-06-02,7.35
2017-06-03,5.466666666666667
2017-06-04,6.05
2017-06-05,5.283333333333333
2017-06-06,5.9
2017-06-07,6.1
2017-06-09,5.95
2017-06-10,5.3
2017-06-11,5.85
2017-06-12,5.4
2017-06-13,6.666666666666667
2017-06-14,5.766666666666667
2017-06-15,2.95
2017-06-16,5.55
2017-06-17,7.083333333333333
2017-06-18,6.783333333333333
2017-06-19,8.083333333333334
2017-06-20,7.683333333333334
2017-06-21,7.45
2017-06-22,6.65
2017-06-23,4.883333333333334
2017-06-24,8.033333333333333
2017-06-25,6.483333333333333
2017-06-26,5.066666666666666
2017-06-27,6.366666666666666
2017-06-28,6.416666666666667
2017-06-29,6.45
2017-06-30,5.633333333333334
2017-07-01,7.466666666666667
2017-07-02,5.233333333333333
2017-07-03,7.783333333333333
2017-07-04,6.566666666666666
2017-07-05,6.033333333333333
2017-07-06,6.516666666666667
2017-07-07,7.0
2017-07-08,6.316666666666666
2017-07-09,6.766666666666667
2017-07-10,6.916666666666667
2017-07-11,6.8
2017-07-12,5.883333333333334
2017-07-13,6.166666666666667
2017-07-14,6.416666666666667
2017-07-15,6.55
2017-07-16,6.133333333333334
2017-07-17,5.483333333333333
2017-07-18,6.25
2017-07-19,6.0
2017-07-20,6.95
2017-07-21,5.616666666666666
2017-07-22,6.616666666666666
2017-07-23,6.383333333333334
2017-07-24,5.333333333333333
2017-07-25,5.616666666666666
2017-07-26,5.666666666666667
2017-07-27,6.233333333333333
2017-07-28,6.883333333333334
2017-07-29,6.2
2017-07-30,6.683333333333334
2017-07-31,6.416666666666667
2017-08-01,5.95
2017-08-02,5.766666666666667
2017-08-03,7.966666666666667
2017-08-04,5.016666666666667
2017-08-05,8.416666666666666
2017-08-06,6.133333333333334
2017-08-07,5.95
2017-08-08,6.633333333333334
2017-08-09,7.566666666666666
2017-08-10,6.083333333333333
2017-08-11,6.233333333333333
2017-08-12,5.133333333333334
2017-08-13,6.9
2017-08-14,7.4
2017-08-15,6.883333333333334
2017-08-16,5.716666666666667
2017-08-17,6.883333333333334
2017-08-18,7.366666666666666
2017-08-19,6.933333333333334
2017-08-20,6.583333333333333
2017-08-21,6.666666666666667
2017-08-22,7.35
2017-08-23,6.733333333333333
2017-08-24,6.616666666666666
2017-08-25,7.166666666666667
2017-08-26,5.633333333333334
2017-08-27,6.55
2017-08-28,5.033333333333333
2017-08-29,6.316666666666666
2017-08-30,6.533333333333333
2017-08-31,2.066666666666667
2017-09-01,6.0
2017-09-02,6.383333333333334
2017-09-03,5.683333333333334
2017-09-04,6.533333333333333
2017-09-05,6.216666666666667
2017-09-06,6.35
2017-09-07,7.016666666666667
2017-09-08,7.416666666666667
2017-09-09,8.216666666666667
2017-09-10,7.366666666666666
2017-09-11,7.05
2017-09-12,7.766666666666667
2017-09-13,7.366666666666666
2017-09-15,5.283333333333333
2017-09-16,6.266666666666667
2017-09-17,5.916666666666667
2017-09-18,6.416666666666667
2017-09-19,5.716666666666667
2017-09-20,6.066666666666666
2017-09-21,7.133333333333334
2017-09-22,4.3
2017-09-23,7.033333333333333
2017-09-24,6.683333333333334
2017-09-25,6.55
2017-09-26,5.133333333333334
2017-09-27,10.2
2017-09-28,11.8
2017-09-29,14.866666666666667
2017-09-30,11.5
2017-10-01,13.2
2017-10-02,14.566666666666666
2017-10-03,13.066666666666666
2017-10-04,11.833333333333334
2017-10-05,12.766666666666667
2017-10-06,12.8
2017-10-07,12.533333333333333
2017-10-08,11.6
2017-10-09,16.266666666666666
2017-10-10,11.9
2017-10-11,10.866666666666667
2017-10-12,11.966666666666667
2017-10-13,10.033333333333333
2017-10-14,11.9
2017-10-15,17.2
2017-10-16,11.366666666666667
2017-10-17,12.8
2017-10-18,9.8
2017-10-19,13.8
2017-10-20,14.5
2017-10-21,8.4
2017-10-22,9.3
2017-10-23,13.433333333333334
2017-10-25,11.166666666666666
2017-10-26,12.633333333333333
2017-10-27,14.166666666666666
2017-10-28,13.433333333333334
2017-10-29,13.666666666666666
2017-10-30,12.0
2017-10-31,12.266666666666667
2017-11-01,13.4
2017-11-02,14.233333333333333
2017-11-03,13.2
2017-11-04,12.233333333333333
2017-11-05,13.133333333333333
2017-11-06,14.166666666666666
2017-11-07,11.666666666666666
2017-11-08,13.733333333333333
2017-11-09,12.633333333333333
2017-11-10,13.5
2017-11-11,11.433333333333334
2017-11-12,12.466666666666667
2017-11-13,12.233333333333333
2017-11-14,13.3
2017-11-15,12.533333333333333
2017-11-16,12.9
2017-11-17,12.3
2017-11-18,13.5
2017-11-19,11.7
2017-11-20,11.9
2017-11-21,13.566666666666666
2017-11-22,13.3
2017-11-23,13.466666666666667
2017-11-24,12.833333333333334
2017-11-25,13.566666666666666
2017-11-26,10.9
2017-11-27,13.633333333333333
2017-11-28,10.066666666666666
2017-11-29,16.5
2017-11-30,13.7
2017-12-01,12.2
2017-12-02,13.133333333333333
2017-12-03,14.266666666666667
2017-12-04,13.0
2017-12-05,15.533333333333333
2017-12-06,13.133333333333333
2017-12-07,10.2
2017-12-08,12.366666666666667
2017-12-09,10.666666666666666
2017-12-10,13.3
2017-12-11,15.933333333333334
2017-12-12,11.233333333333333
2017-12-13,14.1
2017-12-14,10.666666666666666
2017-12-15,13.766666666666667
2017-12-16,14.0
2017-12-17,13.466666666666667
2017-12-18,12.0
2017-12-19,13.633333333333333
2017-12-20,13.2
2017-12-21,13.033333333333333
2017-12-22,11.233333333333333
2017-12-23,14.833333333333334
2017-12-24,9.4
2017-12-25,14.866666666666667
2017-12-26,11.666666666666666
2017-12-27,15.1
2017-12-28,10.233333333333333
2017-12-29,11.5
2017-12-30,16.966666666666665
2017-12-31,12.666666666666666
2018-01-01,14.6
2018-01-02,15.033333333333333
2018-01-03,12.0
2018-01-04,16.5
2018-01-05,14.8
2018-01-06,13.266666666666667
2018-01-07,13.166666666666666
2018-01-08,14.533333333333333
2018-01-09,13.4
2018-01-10,13.066666666666666
2018-01-11,15.166666666666666
2018-01-12,10.133333333333333
2018-01-13,16.1
2018-01-14,10.833333333333334
2018-01-15,13.4
2018-01-16,13.5
2018-01-17,14.5
2018-01-18,10.7
2018-01-19,13.833333333333334
2018-01-20,13.266666666666667
2018-01-21,12.333333333333334
2018-01-22,14.4
2018-01-23,12.8
2018-01-24,9.333333333333334
2018-01-25,13.433333333333334
2018-01-26,13.533333333333333
2018-01-27,11.1
2018-01-28,12.666666666666666
2018-01-29,12.533333333333333
2018-01-30,12.766666666666667
2018-01-31,11.8
2018-02-01,14.966666666666667
2018-02-02,14.0
2018-02-03,11.8
2018-02-04,15.833333333333334
2018-02-05,12.633333333333333
2018-02-06,13.0
2018-02-07,14.666666666666666
2018-02-08,14.866666666666667
2018-02-09,15.166666666666666
2018-02-10,12.966666666666667
2018-02-11,13.7
2018-02-12,13.366666666666667
2018-02-13,12.466666666666667
2018-02-14,13.466666666666667
2018-02-15,11.533333333333333
2018-02-16,15.2
2018-02-17,12.933333333333334
2018-02-18,15.366666666666667
2018-02-19,11.466666666666667
2018-02-20,10.8
2018-02-21,13.5
2018-02-22,13.966666666666667
2018-02-23,12.766666666666667
2018-02-24,11.466666666666667
2018-02-25,7.133333333333334
2018-02-26,14.833333333333334
2018-02-27,13.2
2018-02-28,12.4
2018-03-01,13.1
2018-03-02,12.233333333333333
2018-03-03,11.9
2018-03-04,12.833333333333334
2018-03-05,12.933333333333334
2018-03-06,13.1
2018-03-07,11.466666666666667
2018-03-08,15.066666666666666
2018-03-09,12.733333333333333
2018-03-10,13.066666666666666
2018-03-11,11.933333333333334
2018-03-12,10.966666666666667
2018-03-13,14.433333333333334
2018-03-14,12.433333333333334
2018-03-15,14.966666666666667
2018-03-16,14.366666666666667
2018-03-17,12.933333333333334
2018-03-18,12.6
2018-03-19,14.733333333333333
2018-03-20,14.166666666666666
2018-03-21,15.266666666666667
2018-03-22,13.133333333333333
2018-03-23,16.033333333333335
2018-03-24,12.766666666666667
2018-03-25,12.9
2018-03-26,10.933333333333334
2018-03-27,13.2
2018-03-28,13.366666666666667
2018-03-29,13.0
2018-03-30,13.633333333333333
2018-03-31,13.966666666666667
2018-04-01,14.9
2018-04-02,14.333333333333334
2018-04-03,13.633333333333333
